PGC_name         RA        DEC          z_hel   z_hel_err   z_hel_cat       z_dis   z_dis_err   z_dis_cat       z_all  z_all_type  z_all_err  z_all_err_type   D_com       D_lum      D_diam
PGC0046644 200.3841667  12.1878056     0.03824   1.768e-05          HL     0.03859      -99.99          HL     0.03859         DIS   1.768e-05         HEL    164.0094    170.3385    157.9154
PGC0046647 200.4193750  31.3506111     0.01624   1.634e-05          HL     0.01687      -99.99          HL     0.01687         DIS   1.634e-05         HEL     71.9170     73.1303     70.7239
PGC0046657 200.4397083  31.2366389     0.02423   1.501e-05          HL     0.02486      -99.99          HL     0.02486         DIS   1.501e-05         HEL    105.8874    108.5197    103.3189
PGC0046666 200.4724583  28.6685833    0.008161   2.468e-05          HL    0.008752      -99.99          HL    0.008752         DIS   2.468e-05         HEL     37.4075     37.7349     37.0830
PGC0046671 200.4860417  38.7351667    0.003233   1.201e-05          HL    0.003946      -99.99          HL    0.003946         DIS   1.201e-05         HEL     16.9033     16.9700     16.8369
PGC0046717 200.6088333  -2.4182778     0.02323   2.101e-05          HL     0.02335      -99.99          HL     0.02335         DIS   2.101e-05         HEL     99.5265    101.8505     97.2556
PGC0046739 200.7175417  35.1546111    0.002469   7.005e-06          HL    0.003142      -99.99          HL    0.003142         DIS   7.005e-06         HEL     13.4820     13.5244     13.4398
PGC0046746 200.7357500  28.3163333    0.007959   1.301e-05          HL    0.008547      -99.99          HL    0.008547         DIS   1.301e-05         HEL     36.5540     36.8664     36.2442
PGC0046754 200.7516667  13.9506944     0.02435   1.735e-05          HL     0.02473      -99.99          HL     0.02473         DIS   1.735e-05         HEL    105.4634    108.0715    102.9183
PGC0046767 200.7940833  43.0860556     0.02774   4.603e-05          HL      0.0285      -99.99          HL      0.0285         DIS   4.603e-05         HEL    121.3488    124.8073    117.9862
PGC0046782 200.8641667   6.3927778     0.02317   2.468e-05          HL     0.02344      -99.99          HL     0.02344         DIS   2.468e-05         HEL     99.9507    102.2935     97.6615
PGC0046804 200.9309583  30.5631111      0.0234   2.802e-05          HL     0.02402      -99.99          HL     0.02402         DIS   2.802e-05         HEL    102.2834    104.7402     99.8842
PGC0046809 200.9375000  31.5661111     0.01628   6.638e-05          HL     0.01691      -99.99          HL     0.01691         DIS   6.638e-05         HEL     72.1297     73.3494     70.9303
PGC0046816 200.9682917  13.7345278     0.02143   1.001e-05          HL     0.02181      -99.99          HL     0.02181         DIS   1.001e-05         HEL     92.9495     94.9767     90.9655
PGC0046819 200.9880000  30.9879167     0.02289   6.004e-05          HL     0.02352      -99.99          HL     0.02352         DIS   6.004e-05         HEL    100.1628    102.5186     97.8611
PGC0046836 201.0416667  13.9765278     0.02297   6.371e-05          HL     0.02335      -99.99          HL     0.02335         DIS   6.371e-05         HEL     99.5265    101.8505     97.2556
PGC0046844 201.0524167  41.8196389     0.02422   0.0001201          HL     0.02497      -99.99          HL     0.02497         DIS   0.0001201         HEL    106.3113    108.9659    103.7214
PGC0046851 201.0662083  31.3448333     0.01662   1.935e-05          HL     0.01725      -99.99          HL     0.01725         DIS   1.935e-05         HEL     73.6182     74.8881     72.3698
PGC0046855 201.0846667  32.8479167     0.03874   0.0001258          HL     0.03939      -99.99          HL     0.03939         DIS   0.0001258         HEL    167.3806    173.9738    161.0374
PGC0046868 201.1207500  14.0925278     0.02442      -99.99         NED      0.0248      -99.99  NED-vir-HL      0.0248         DIS      -99.99        none    105.6754    108.2962    103.1181
PGC0046882 201.1436250  63.0930000    0.009542   1.735e-05          HL     0.01046      -99.99          HL     0.01046         DIS   1.735e-05         HEL     44.6598     45.1269     44.1975
PGC0046906 201.2143333  36.3785556      0.0174   5.971e-05          HL     0.01809      -99.99          HL     0.01809         DIS   5.971e-05         HEL     77.2323     78.6295     75.8600
PGC0046919 201.2553750  36.3993056     0.01874   8.006e-05          HL     0.01943      -99.99          HL     0.01943         DIS   8.006e-05         HEL     82.9698     84.5819     81.3884
PGC0046952 201.3718750  57.8216111    0.005067   4.036e-05          HL    0.005951      -99.99          HL    0.005951         DIS   4.036e-05         HEL     25.4516     25.6031     25.3010
PGC0047011 201.5391250  35.9341944     0.01886   4.703e-05          HL     0.01954      -99.99          HL     0.01954         DIS   4.703e-05         HEL     83.3946     85.0241     81.7963
PGC0047020 201.5575000  37.7680556    0.003889   1.668e-05          HL    0.004595      -99.99          HL    0.004595         DIS   1.668e-05         HEL     19.6823     19.7727     19.5922
PGC0047027 201.5800000   2.1011111    0.003637   8.339e-06          HL    0.003833      -99.99          HL    0.003833         DIS   8.339e-06         HEL     16.4757     16.5389     16.4128
PGC0047041 201.6192917  36.0101389     0.01863   5.437e-05          HL     0.01931      -99.99          HL     0.01931         DIS   5.437e-05         HEL     82.3324     83.9223     80.7727
PGC0047053 201.6525833  42.7639167    0.004073   2.735e-05          HL    0.004833      -99.99          HL    0.004833         DIS   2.735e-05         HEL     20.7509     20.8512     20.6511
PGC0047058 201.6613333  -3.2631667     0.01559   1.634e-05          HL      0.0157      -99.99          HL      0.0157         DIS   1.634e-05         HEL     67.0245     68.0768     65.9885
PGC0047060 201.6620833   2.3136111     0.02236   9.773e-05          HL     0.02256      -99.99          HL     0.02256         DIS   9.773e-05         HEL     96.1324     98.3012     94.0115
PGC0047093 201.7248750  32.1937222      0.0176   1.034e-05          HL     0.01824      -99.99          HL     0.01824         DIS   1.034e-05         HEL     77.8700     79.2903     76.4751
PGC0047096 201.7262500  52.7535278     0.02978   0.0001164          HL     0.03063      -99.99          HL     0.03063         DIS   0.0001164         HEL    130.4452    134.4407    126.5684
PGC0047122 201.7911250  15.0955000     0.02355      -99.99         NED     0.02395      -99.99  NED-vir-HL     0.02395         DIS      -99.99        none    102.0713    104.5159     99.6839
PGC0047124 201.8005000  55.4869444     0.02408   0.0001641          HL     0.02495      -99.99          HL     0.02495         DIS   0.0001641         HEL    106.3113    108.9637    103.7234
PGC0047131 201.8207500  32.0304167     0.02435   3.803e-05          HL     0.02499      -99.99          HL     0.02499         DIS   3.803e-05         HEL    106.5232    109.1852    103.9261
PGC0047162 201.8959583  15.1895833     0.02374   1.301e-05          HL     0.02415      -99.99          HL     0.02415         DIS   1.301e-05         HEL    102.9195    105.4050    100.4926
PGC0047178 201.9410000  54.7990000     0.03307   0.0001981          HL     0.03394      -99.99          HL     0.03394         DIS   0.0001981         HEL    144.3911    149.2918    139.6514
PGC0047189 201.9307500  62.7673333     0.02198   7.572e-05          HL     0.02289      -99.99          HL     0.02289         DIS   7.572e-05         HEL     97.6175     99.8520     95.4330
PGC0047231 202.0421250  46.6720000    0.008126      -99.99         NED    0.008925      -99.99  NED-vir-HL    0.008925         DIS      -99.99        none     38.2610     38.6025     37.9225
PGC0047234 202.0616667  32.0322222     0.01557   4.403e-05          HL     0.01621      -99.99          HL     0.01621         DIS   4.403e-05         HEL     69.1520     70.2729     68.0489
PGC0047235 202.0672500   2.9828333     0.02106   2.869e-05          HL     0.02127      -99.99          HL     0.02127         DIS   2.869e-05         HEL     90.6147     92.5420     88.7274
PGC0047238 202.0792083  30.0186944    0.008207   2.235e-05          HL    0.008821      -99.99          HL    0.008821         DIS   2.235e-05         HEL     37.6209     37.9527     37.2919
PGC0047254 202.1074167  30.8154722     0.02439    4.97e-05          HL     0.02501      -99.99          HL     0.02501         DIS    4.97e-05         HEL    106.5232    109.1874    103.9241
PGC0047257 202.1055000  46.5915556    0.008101   1.501e-05          HL    0.008899      -99.99          HL    0.008899         DIS   1.501e-05         HEL     38.0476     38.3862     37.7120
PGC0047270 202.1383750  46.9268889    0.009026   2.068e-05          HL    0.009828      -99.99          HL    0.009828         DIS   2.068e-05         HEL     42.1007     42.5145     41.6910
PGC0047318 202.3070000  11.2761111     0.02206   8.139e-05          HL     0.02241      -99.99          HL     0.02241         DIS   8.139e-05         HEL     95.4959     97.6360     93.4028
PGC0047339 202.3401250  11.7347222     0.02296   6.538e-05          HL     0.02332      -99.99          HL     0.02332         DIS   6.538e-05         HEL     99.3144    101.6304     97.0512
PGC0047346 202.3578750  11.0078889      0.0228   1.001e-05          HL     0.02315      -99.99          HL     0.02315         DIS   1.001e-05         HEL     98.6781    100.9625     96.4454
PGC0047349 202.3600000   0.9033056     0.01092   2.101e-05          HL      0.0111      -99.99          HL      0.0111         DIS   2.101e-05         HEL     47.4314     47.9578     46.9106
PGC0047354 202.3551250  -0.3997222     0.01079   2.068e-05          HL     0.01095      -99.99          HL     0.01095         DIS   2.068e-05         HEL     46.7918     47.3042     46.2850
PGC0047358 202.3726667  11.6248056     0.02071   9.407e-05          HL     0.02106      -99.99          HL     0.02106         DIS   9.407e-05         HEL     89.7655     91.6560     87.9140
PGC0047368 202.4022083  58.4203333   0.0006721   6.338e-06          HL    0.001563      -99.99          HL    0.001563         DIS   6.338e-06         HEL      6.6362      6.6465      6.6258
PGC0047369 202.4023750  32.4004167     0.02473    9.94e-05          HL     0.02538      -99.99          HL     0.02538         DIS    9.94e-05         HEL    108.2187    110.9653    105.5401
PGC0047371 202.4122500  45.3876389    0.004284   2.001e-05          HL    0.005072      -99.99          HL    0.005072         DIS   2.001e-05         HEL     21.6057     21.7153     21.4967
PGC0047404 202.4682083  47.1946667    0.001537   5.337e-06          HL    0.002342      -99.99          HL    0.002342         DIS   5.337e-06         HEL     10.0597     10.0832     10.0362
PGC0047415 202.4867917  11.0720278     0.02246   3.035e-05          HL      0.0228      -99.99          HL      0.0228         DIS   3.035e-05         HEL     97.1932     99.4092     95.0266
PGC0047422 202.5100833  13.4159167     0.02459   1.301e-05          HL     0.02497      -99.99          HL     0.02497         DIS   1.301e-05         HEL    106.3113    108.9659    103.7214
PGC0047432 202.5261667  -1.7204722     0.01448      -99.99          HL     0.01462      -99.99          HL     0.01462         DIS      -99.99        none     62.3426     63.2540     61.4443
PGC0047438 202.5480833  -1.6631389     0.01333   1.268e-05          HL     0.01347      -99.99          HL     0.01347         DIS   1.268e-05         HEL     57.4455     58.2193     56.6820
PGC0047441 202.5475833  46.6711667    0.008449      -99.99         NED    0.009249      -99.99  NED-vir-HL    0.009249         DIS      -99.99        none     39.5410     39.9068     39.1787
PGC0047455 202.0816250  67.6328056    0.003215   4.503e-05          HL     0.00415      -99.99          HL     0.00415         DIS   4.503e-05         HEL     17.7585     17.8322     17.6851
PGC0047462 202.6085000  31.6205556     0.02442   1.768e-05          HL     0.02505      -99.99          HL     0.02505         DIS   1.768e-05         HEL    106.7352    109.4089    104.1268
PGC0047469 202.6615417  49.1370000     0.01636   8.006e-06          HL     0.01718      -99.99          HL     0.01718         DIS   8.006e-06         HEL     73.4056     74.6667     72.1658
PGC0047490 202.6876667  32.7604167     0.01556    9.34e-06          HL     0.01621      -99.99          HL     0.01621         DIS    9.34e-06         HEL     69.1520     70.2729     68.0489
PGC0047495 202.6846667  54.9110000   0.0002045   1.801e-05          HL    0.001073      -99.99          HL    0.001073         DIS   1.801e-05         HEL      4.4959      4.5008      4.4911
